source	arxiv_id	year	title	authors	venue	url	tags	matched_queries
arxiv	2405.09395v2	2024	Matching domain experts by training from scratch on domain knowledge	Xiaoliang Luo; Guangzhi Sun; Bradley C. Love	arXiv	http://arxiv.org/abs/2405.09395v2	reasoning; definition_theory	all:"emergent reasoning" AND all:"language models" || all:"emergent reasoning" AND all:"language model"
arxiv	2405.06001v3	2024	LLMC: Benchmarking Large Language Model Quantization with a Versatile Compression Toolkit	Ruihao Gong; Yang Yong; Shiqiao Gu; Yushi Huang; Chengtao Lv; Yunchen Zhang; Xianglong Liu; Dacheng Tao	arXiv	http://arxiv.org/abs/2405.06001v3	benchmark_sudden; reasoning; definition_theory	all:"compression" AND all:"emergence" AND all:"language models" || all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2405.01744v2	2024	ALCM: Autonomous LLM-Augmented Causal Discovery Framework	Elahe Khatibi; Mahyar Abbasian; Zhongqi Yang; Iman Azimi; Amir M. Rahmani	arXiv	http://arxiv.org/abs/2405.01744v2	mechanism; reasoning; definition_theory	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2405.01249v1	2024	Prompt engineering paradigms for medical applications: scoping review and recommendations for better practices	Jamil Zaghir; Marco Naguib; Mina Bjelogrlic; Aurélie Névéol; Xavier Tannier; Christian Lovis	arXiv	http://arxiv.org/abs/2405.01249v1	reasoning	all:"chain-of-thought emergence"
arxiv	2405.00602v1	2024	Investigating Automatic Scoring and Feedback using Large Language Models	Gloria Ashiya Katuka; Alexander Gain; Yen-Yun Yu	arXiv	http://arxiv.org/abs/2405.00602v1	mechanism	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2404.19221v1	2024	Transcrib3D: 3D Referring Expression Resolution through Large Language Models	Jiading Fang; Xiangshan Tan; Shengjie Lin; Igor Vasiljevic; Vitor Guizilini; Hongyuan Mei; Rares Ambrus; Gregory Shakhnarovich; Matthew R Walter	arXiv	http://arxiv.org/abs/2404.19221v1	benchmark_sudden; mechanism; reasoning; definition_theory	all:"emergent reasoning" AND all:"language models" || all:"emergent reasoning" AND all:"language model"
arxiv	2404.17027v3	2024	Player-Driven Emergence in LLM-Driven Game Narrative	Xiangyu Peng; Jessica Quaye; Sudha Rao; Weijia Xu; Portia Botchway; Chris Brockett; Nebojsa Jojic; Gabriel DesGarennes; Ken Lobb; Michael Xu; Jorge Leandro; Claire Jin; Bill Dolan	arXiv	http://arxiv.org/abs/2404.17027v3	definition_theory	all:"emergent behavior" AND all:"large language models"
arxiv	2404.13191v3	2024	Action Contextualization: Adaptive Task Planning and Action Tuning using Large Language Models	Sthithpragya Gupta; Kunpeng Yao; Loïc Niederhauser; Aude Billard	arXiv	http://arxiv.org/abs/2404.13191v3	mechanism; reasoning; phase_scaling	all:"dynamical systems" AND all:"language models" AND all:"in-context"
arxiv	2404.12728v3	2024	Relevant or Random: Can LLMs Truly Perform Analogical Reasoning?	Chengwei Qin; Wenhan Xia; Tan Wang; Fangkai Jiao; Yuchen Hu; Bosheng Ding; Ruirui Chen; Shafiq Joty	arXiv	http://arxiv.org/abs/2404.12728v3	reasoning	all:"analogical reasoning" AND all:"large language models"
arxiv	2404.12494v3	2024	BIRD: A Trustworthy Bayesian Inference Framework for Large Language Models	Yu Feng; Ben Zhou; Weidong Lin; Dan Roth	arXiv	http://arxiv.org/abs/2404.12494v3	reasoning; phase_scaling; definition_theory	all:"coarse-graining" AND all:"language models"
arxiv	2404.11343v2	2024	Large Language Models meet Collaborative Filtering: An Efficient All-round LLM-based Recommender System	Sein Kim; Hongseok Kang; Seungyoon Choi; Donghyun Kim; Minchul Yang; Chanyoung Park	arXiv	http://arxiv.org/abs/2404.11343v2	benchmark_sudden; icl; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2404.10757v2	2024	Deep Learning and LLM-based Methods Applied to Stellar Lightcurve Classification	Yu-Yang Li; Yu Bai; Cunshi Wang; Mengwei Qu; Ziteng Lu; Roberto Soria; Jifeng Liu	arXiv	http://arxiv.org/abs/2404.10757v2	benchmark_sudden; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2404.13070v2	2024	Evidence from counterfactual tasks supports emergent analogical reasoning in large language models	Taylor Webb; Keith J. Holyoak; Hongjing Lu	arXiv	http://arxiv.org/abs/2404.13070v2	reasoning; definition_theory	all:"emergent" AND all:"large language model" || all:"reasoning" AND all:"emergence" AND all:"language model" || all:"analogical reasoning" AND all:"large language models"
arxiv	2404.08846v2	2024	Experimental Design for Active Transductive Inference in Large Language Models	Subhojyoti Mukherjee; Anusha Lalitha; Aniket Deshmukh; Ge Liu; Yifei Ma; Branislav Kveton	arXiv	http://arxiv.org/abs/2404.08846v2	benchmark_sudden; reasoning; icl; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2404.07129v1	2024	What needs to go right for an induction head? A mechanistic study of in-context learning circuits and their formation	Aaditya K. Singh; Ted Moskovitz; Felix Hill; Stephanie C. Y. Chan; Andrew M. Saxe	arXiv	http://arxiv.org/abs/2404.07129v1	benchmark_sudden; mechanism; icl; phase_scaling; definition_theory	all:"induction heads" AND all:"in-context learning" || all:"induction heads" AND all:"emergence"
arxiv	2404.04346v3	2024	Koala: Key frame-conditioned long video-LLM	Reuben Tan; Ximeng Sun; Ping Hu; Jui-hsien Wang; Hanieh Deilamsalehy; Bryan A. Plummer; Bryan Russell; Kate Saenko	arXiv	http://arxiv.org/abs/2404.04346v3	benchmark_sudden; reasoning; definition_theory	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2404.02255v1	2024	$\texttt{LM}^\texttt{2}$: A Simple Society of Language Models Solves Complex Reasoning	Gurusha Juneja; Subhabrata Dutta; Tanmoy Chakraborty	arXiv	http://arxiv.org/abs/2404.02255v1	reasoning; definition_theory	all:"emergent reasoning" AND all:"language models" || all:"emergent reasoning" AND all:"language model"
arxiv	2404.02204v1	2024	Emergent Abilities in Reduced-Scale Generative Language Models	Sherin Muckatira; Vijeta Deshpande; Vladislav Lialin; Anna Rumshisky	arXiv	http://arxiv.org/abs/2404.02204v1	benchmark_sudden; mechanism; icl; phase_scaling; definition_theory	all:"emergent abilities" AND all:"language models" || all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2404.02018v2	2024	Large Language Models for Orchestrating Bimanual Robots	Kun Chu; Xufeng Zhao; Cornelius Weber; Mengdi Li; Wenhao Lu; Stefan Wermter	arXiv	http://arxiv.org/abs/2404.02018v2	benchmark_sudden; reasoning; icl; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2403.18325v1	2024	Common Sense Enhanced Knowledge-based Recommendation with Large Language Model	Shenghao Yang; Weizhi Ma; Peijie Sun; Min Zhang; Qingyao Ai; Yiqun Liu; Mingchen Cai	arXiv	http://arxiv.org/abs/2403.18325v1	definition_theory	all:"emergent world" AND all:"language model"
arxiv	2403.15796v3	2024	Understanding Emergent Abilities of Language Models from the Loss Perspective	Zhengxiao Du; Aohan Zeng; Yuxiao Dong; Jie Tang	arXiv	http://arxiv.org/abs/2403.15796v3	benchmark_sudden; definition_theory	all:"emergent abilities" AND all:"language models"
arxiv	2403.15048v4	2024	Make VLM Recognize Visual Hallucination on Cartoon Character Image with Pose Information	Bumsoo Kim; Wonseop Shin; Kyuchul Lee; Yonghoon Jung; Sanghyun Seo	arXiv	http://arxiv.org/abs/2403.15048v4	icl; phase_scaling	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2403.15498v2	2024	Emergent World Models and Latent Variable Estimation in Chess-Playing Language Models	Adam Karvonen	arXiv	http://arxiv.org/abs/2403.15498v2	mechanism; world_model; definition_theory	all:"emergent world" AND all:"language model"
arxiv	2403.13433v2	2024	AgentGroupChat: An Interactive Group Chat Simulacra For Better Eliciting Emergent Behavior	Zhouhong Gu; Xiaoxuan Zhu; Haoran Guo; Lin Zhang; Yin Cai; Hao Shen; Jiangjie Chen; Zheyu Ye; Yifei Dai; Yan Gao; Yao Hu; Hongwei Feng; Yanghua Xiao	arXiv	http://arxiv.org/abs/2403.13433v2	definition_theory	all:"emergent behavior" AND all:"large language models"
arxiv	2403.13164v4	2024	VL-ICL Bench: The Devil in the Details of Multimodal In-Context Learning	Yongshuo Zong; Ondrej Bohdal; Timothy Hospedales	arXiv	http://arxiv.org/abs/2403.13164v4	benchmark_sudden; reasoning; icl; definition_theory	all:"emergent in-context learning"
arxiv	2403.09599v1	2024	Logical Discrete Graphical Models Must Supplement Large Language Models for Information Synthesis	Gregory Coppola	arXiv	http://arxiv.org/abs/2403.09599v1	reasoning; definition_theory	all:"emergent reasoning" AND all:"language models" || all:"emergent reasoning" AND all:"language model"
arxiv	2403.09059v2	2024	LAMP: A Language Model on the Map	Pasquale Balsebre; Weiming Huang; Gao Cong	arXiv	http://arxiv.org/abs/2403.09059v2	reasoning	all:"emergent capabilities" AND all:"language models" || all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2403.08605v4	2024	Language-Grounded Dynamic Scene Graphs for Interactive Object Search with Mobile Manipulation	Daniel Honerkamp; Martin Büchner; Fabien Despinoy; Tim Welschehold; Abhinav Valada	arXiv	http://arxiv.org/abs/2403.08605v4	mechanism; reasoning; definition_theory	all:"emergent reasoning" AND all:"language model"
arxiv	2403.08833v1	2024	TINA: Think, Interaction, and Action Framework for Zero-Shot Vision Language Navigation	Dingbang Li; Wenzhou Chen; Xin Lin	arXiv	http://arxiv.org/abs/2403.08833v1	reasoning; phase_scaling; definition_theory	all:"emergent reasoning" AND all:"language model"
arxiv	2403.07508v3	2024	MoAI: Mixture of All Intelligence for Large Language and Vision Models	Byung-Kwan Lee; Beomchan Park; Chae Won Kim; Yong Man Ro	arXiv	http://arxiv.org/abs/2403.07508v3	definition_theory	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2403.02622v3	2024	World Models for Autonomous Driving: An Initial Survey	Yanchen Guan; Haicheng Liao; Zhenning Li; Jia Hu; Runze Yuan; Yunjian Li; Guohui Zhang; Chengzhong Xu	arXiv	http://arxiv.org/abs/2403.02622v3	world_model; phase_scaling; safety_alignment	all:"world model" AND all:"transformer" AND all:"emergent"
arxiv	2403.01969v1	2024	AS-ES Learning: Towards Efficient CoT Learning in Small Models	Nuwa Xi; Yuhan Chen; Sendong Zhao; Haochun Wang; Bing Qin; Ting Liu	arXiv	http://arxiv.org/abs/2403.01969v1	mechanism; reasoning; phase_scaling	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2403.01509v2	2024	Fantastic Semantics and Where to Find Them: Investigating Which Layers of Generative LLMs Reflect Lexical Semantics	Zhu Liu; Cunliang Kong; Ying Liu; Maosong Sun	arXiv	http://arxiv.org/abs/2403.01509v2	mechanism	all:"symbolic" AND all:"hidden states" AND all:"LLMs"
arxiv	2403.01232v3	2024	Polynormer: Polynomial-Expressive Graph Transformer in Linear Time	Chenhui Deng; Zichao Yue; Zhiru Zhang	arXiv	http://arxiv.org/abs/2403.01232v3	mechanism; phase_scaling	all:"novel bases" AND all:"neural networks"
arxiv	2403.01216v2	2024	API Is Enough: Conformal Prediction for Large Language Models Without Logit-Access	Jiayuan Su; Jing Luo; Hongwei Wang; Lu Cheng	arXiv	http://arxiv.org/abs/2403.01216v2	definition_theory	all:"coarse-graining" AND all:"language models"
arxiv	2403.00504v1	2024	Learning and Leveraging World Models in Visual Representation Learning	Quentin Garrido; Mahmoud Assran; Nicolas Ballas; Adrien Bardes; Laurent Najman; Yann LeCun	arXiv	http://arxiv.org/abs/2403.00504v1	mechanism; world_model	all:"world model" AND all:"transformer" AND all:"emergent"
arxiv	2402.18566v1	2024	A Categorization of Complexity Classes for Information Retrieval and Synthesis Using Natural Logic	Gregory Coppola	arXiv	http://arxiv.org/abs/2402.18566v1	reasoning; definition_theory	all:"emergent reasoning" AND all:"language model"
arxiv	2402.18158v2	2024	Evaluating Quantized Large Language Models	Shiyao Li; Xuefei Ning; Luning Wang; Tengxuan Liu; Xiangsheng Shi; Shengen Yan; Guohao Dai; Huazhong Yang; Yu Wang	arXiv	http://arxiv.org/abs/2402.18158v2	benchmark_sudden; mechanism; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2402.16319v2	2024	Data-free Weight Compress and Denoise for Large Language Models	Runyu Peng; Yunhua Zhou; Qipeng Guo; Yang Gao; Hang Yan; Xipeng Qiu; Dahua Lin	arXiv	http://arxiv.org/abs/2402.16319v2	phase_scaling; definition_theory	all:"compression" AND all:"emergence" AND all:"language models"
arxiv	2402.16048v3	2024	How Likely Do LLMs with CoT Mimic Human Reasoning?	Guangsheng Bao; Hongbo Zhang; Cunxiang Wang; Linyi Yang; Yue Zhang	arXiv	http://arxiv.org/abs/2402.16048v3	mechanism; reasoning; icl	all:"chain-of-thought emergence"
arxiv	2403.00807v1	2024	Enhancing Cloud-Based Large Language Model Processing with Elasticsearch and Transformer Models	Chunhe Ni; Jiang Wu; Hongbo Wang; Wenran Lu; Chenwei Zhang	arXiv	http://arxiv.org/abs/2403.00807v1	mechanism; world_model	all:"world model" AND all:"transformer" AND all:"emergent"
arxiv	2403.00800v1	2024	Brain-Inspired Two-Stage Approach: Enhancing Mathematical Reasoning by Imitating Human Thought Processes	Yezeng Chen; Zui Chen; Yi Zhou	arXiv	http://arxiv.org/abs/2403.00800v1	benchmark_sudden; reasoning; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2403.00799v1	2024	An Empirical Study of Data Ability Boundary in LLMs' Math Reasoning	Zui Chen; Yezeng Chen; Jiaqi Han; Zhijie Huang; Ji Qi; Yi Zhou	arXiv	http://arxiv.org/abs/2403.00799v1	benchmark_sudden; reasoning; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2402.15175v2	2024	Unified View of Grokking, Double Descent and Emergent Abilities: A Perspective from Circuits Competition	Yufei Huang; Shengding Hu; Xu Han; Zhiyuan Liu; Maosong Sun	arXiv	http://arxiv.org/abs/2402.15175v2	benchmark_sudden; mechanism; reasoning; phase_scaling; definition_theory	all:"emergent abilities" AND all:"language models" || all:"grokking" AND all:"emergent abilities" || all:"double descent" AND all:"emergent abilities" || all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2402.14973v4	2024	GenCeption: Evaluate Vision LLMs with Unlabeled Unimodal Data	Lele Cao; Valentin Buchner; Zineb Senane; Fangkai Yang	arXiv	http://arxiv.org/abs/2402.14973v4	benchmark_sudden	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2402.14800v2	2024	Not All Experts are Equal: Efficient Expert Pruning and Skipping for Mixture-of-Experts Large Language Models	Xudong Lu; Qi Liu; Yuhui Xu; Aojun Zhou; Siyuan Huang; Bo Zhang; Junchi Yan; Hongsheng Li	arXiv	http://arxiv.org/abs/2402.14800v2	definition_theory	all:"emergence" AND all:"large language models"
arxiv	2402.14162v1	2024	On Large Visual Language Models for Medical Imaging Analysis: An Empirical Study	Minh-Hao Van; Prateek Verma; Xintao Wu	arXiv	http://arxiv.org/abs/2402.14162v1	benchmark_sudden; icl; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2402.13055v2	2024	Identifying Semantic Induction Heads to Understand In-Context Learning	Jie Ren; Qipeng Guo; Hang Yan; Dongrui Liu; Quanshi Zhang; Xipeng Qiu; Dahua Lin	arXiv	http://arxiv.org/abs/2402.13055v2	mechanism; icl; definition_theory	all:"induction heads" AND all:"in-context learning" || all:"induction heads" AND all:"emergence"
arxiv	2402.11819v3	2024	Head-wise Shareable Attention for Large Language Models	Zouying Cao; Yifei Yang; Hai Zhao	arXiv	http://arxiv.org/abs/2402.11819v3	mechanism; phase_scaling; definition_theory	all:"coarse-graining" AND all:"language models"
arxiv	2403.00783v2	2024	On the Roles of LLMs in Planning: Embedding LLMs into Planning Graphs	Hankz Hankui Zhuo; Xin Chen; Rong Pan	arXiv	http://arxiv.org/abs/2403.00783v2	reasoning; definition_theory	all:"emergent planning" AND all:"LLMs"
arxiv	2402.11518v2	2024	Large Language Model-driven Meta-structure Discovery in Heterogeneous Information Network	Lin Chen; Fengli Xu; Nian Li; Zhenyu Han; Meng Wang; Yong Li; Pan Hui	arXiv	http://arxiv.org/abs/2402.11518v2	reasoning; definition_theory	all:"emergent reasoning" AND all:"language models" || all:"emergent reasoning" AND all:"language model"
arxiv	2402.11176v3	2024	KnowTuning: Knowledge-aware Fine-tuning for Large Language Models	Yougang Lyu; Lingyong Yan; Shuaiqiang Wang; Haibo Shi; Dawei Yin; Pengjie Ren; Zhumin Chen; Maarten de Rijke; Zhaochun Ren	arXiv	http://arxiv.org/abs/2402.11176v3	definition_theory	all:"coarse-graining" AND all:"language models"
arxiv	2402.11004v1	2024	The Evolution of Statistical Induction Heads: In-Context Learning Markov Chains	Benjamin L. Edelman; Ezra Edelman; Surbhi Goel; Eran Malach; Nikolaos Tsilivis	arXiv	http://arxiv.org/abs/2402.11004v1	mechanism; icl; phase_scaling	all:"induction heads" AND all:"in-context learning" || all:"induction heads" AND all:"emergence"
arxiv	2402.10189v2	2024	Uncertainty Quantification for In-Context Learning of Large Language Models	Chen Ling; Xujiang Zhao; Xuchao Zhang; Wei Cheng; Yanchi Liu; Yiyou Sun; Mika Oishi; Takao Osaki; Katsushi Matsuda; Jie Ji; Guangji Bai; Liang Zhao; Haifeng Chen	arXiv	http://arxiv.org/abs/2402.10189v2	icl	all:"in-context learning" AND all:"emergent"
arxiv	2402.09880v2	2024	Inadequacies of Large Language Model Benchmarks in the Era of Generative Artificial Intelligence	Timothy R. McIntosh; Teo Susnjak; Nalin Arachchilage; Tong Liu; Paul Watters; Malka N. Halgamuge	arXiv	http://arxiv.org/abs/2402.09880v2	benchmark_sudden; reasoning; phase_scaling; safety_alignment	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2402.09390v2	2024	HGOT: Hierarchical Graph of Thoughts for Retrieval-Augmented In-Context Learning in Factuality Evaluation	Yihao Fang; Stephen W. Thomas; Xiaodan Zhu	arXiv	http://arxiv.org/abs/2402.09390v2	mechanism; reasoning; icl; definition_theory	all:"emergent planning" AND all:"LLMs"
arxiv	2402.09099v7	2024	Neuron-based Multifractal Analysis of Neuron Interaction Dynamics in Large Models	Xiongye Xiao; Heng Ping; Chenyu Zhou; Defu Cao; Yaxing Li; Yi-Zhuo Zhou; Shixuan Li; Nikos Kanakaris; Paul Bogdan	arXiv	http://arxiv.org/abs/2402.09099v7	benchmark_sudden; mechanism; reasoning; phase_scaling; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2402.08955v1	2024	Using Counterfactual Tasks to Evaluate the Generality of Analogical Reasoning in Large Language Models	Martha Lewis; Melanie Mitchell	arXiv	http://arxiv.org/abs/2402.08955v1	benchmark_sudden; reasoning	all:"analogical reasoning" AND all:"large language models"
arxiv	2402.08492v1	2024	The Application of ChatGPT in Responding to Questions Related to the Boston Bowel Preparation Scale	Xiaoqiang Liu; Yubin Wang; Zicheng Huang; Boming Xu; Yilin Zeng; Xinqi Chen; Zilong Wang; Enning Yang; Xiaoxuan Lei; Yisen Huang; Xiaobo Liu	arXiv	http://arxiv.org/abs/2402.08492v1	phase_scaling; definition_theory	all:"emergent intelligence" AND all:"language model"
arxiv	2402.08093v2	2024	BASE TTS: Lessons from building a billion-parameter Text-to-Speech model on 100K hours of data	Mateusz Łajszczak; Guillermo Cámbara; Yang Li; Fatih Beyhan; Arent van Korlaar; Fan Yang; Arnaud Joly; Álvaro Martín-Cortinas; Ammar Abbas; Adam Michalski; Alexis Moinet; Sri Karlapati; Ewa Muszyńska; Haohan Guo; Bartosz Putrycz; Soledad López Gambino; Kayeon Yoo; Elena Sokolova; Thomas Drugman	arXiv	http://arxiv.org/abs/2402.08093v2	benchmark_sudden; phase_scaling; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2402.07334v1	2024	Differentially Private Training of Mixture of Experts Models	Pierre Tholoniat; Huseyin A. Inan; Janardhan Kulkarni; Robert Sim	arXiv	http://arxiv.org/abs/2402.07334v1	benchmark_sudden; phase_scaling; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2402.05455v1	2024	Large Language Models for Psycholinguistic Plausibility Pretesting	Samuel Joseph Amouyal; Aya Meltzer-Asscher; Jonathan Berant	arXiv	http://arxiv.org/abs/2402.05455v1	definition_theory	all:"coarse-graining" AND all:"language models"
arxiv	2402.05130v2	2024	LB-KBQA: Large-language-model and BERT based Knowledge-Based Question and Answering System	Yan Zhao; Zhongyun Li; Yushan Pan; Jiaxing Wang; Yihong Wang	arXiv	http://arxiv.org/abs/2402.05130v2	benchmark_sudden; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2402.02563v4	2024	Synergy-of-Thoughts: Eliciting Efficient Reasoning in Hybrid Language Models	Yu Shang; Yu Li; Fengli Xu; Yong Li	arXiv	http://arxiv.org/abs/2402.02563v4	benchmark_sudden; mechanism; reasoning; phase_scaling; definition_theory	all:"emergent abilities" AND all:"language models" || all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2402.00795v4	2024	LLMs learn governing principles of dynamical systems, revealing an in-context neural scaling law	Toni J. B. Liu; Nicolas Boullé; Raphaël Sarfati; Christopher J. Earls	arXiv	http://arxiv.org/abs/2402.00795v4	mechanism; reasoning; icl; phase_scaling	all:"dynamical systems" AND all:"language models" AND all:"in-context"
arxiv	2401.16184v6	2024	Vocabulary-Defined Semantics: Latent Space Clustering for Improving In-Context Learning	Jian Gu; Aldeida Aleti; Chunyang Chen; Hongyu Zhang	arXiv	http://arxiv.org/abs/2401.16184v6	mechanism; icl; definition_theory	all:"in-context learning" AND all:"emergent"
arxiv	2401.15347v1	2024	A Comprehensive Survey of Compression Algorithms for Language Models	Seungcheol Park; Jaehyeon Choi; Sojin Lee; U Kang	arXiv	http://arxiv.org/abs/2401.15347v1	reasoning; definition_theory	all:"compression" AND all:"emergence" AND all:"language models"
arxiv	2401.10463v3	2024	Critical Data Size of Language Models from a Grokking Perspective	Xuekai Zhu; Yao Fu; Bowen Zhou; Zhouhan Lin	arXiv	http://arxiv.org/abs/2401.10463v3	benchmark_sudden; mechanism; phase_scaling	all:"phase transition" AND all:"language model" || all:"critical" AND all:"language model" AND all:"phase transition"
arxiv	2401.10040v1	2024	Large Language Models for Scientific Information Extraction: An Empirical Study for Virology	Mahsa Shamsabadi; Jennifer D'Souza; Sören Auer	arXiv	http://arxiv.org/abs/2401.10040v1	benchmark_sudden; mechanism; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2401.06568v2	2024	Lost in the Source Language: How Large Language Models Evaluate the Quality of Machine Translation	Xu Huang; Zhirui Zhang; Xiang Geng; Yichao Du; Jiajun Chen; Shujian Huang	arXiv	http://arxiv.org/abs/2401.06568v2	mechanism; definition_theory	all:"coarse-graining" AND all:"language models"
arxiv	2401.06118v4	2024	Extreme Compression of Large Language Models via Additive Quantization	Vage Egiazarian; Andrei Panferov; Denis Kuznedelev; Elias Frantar; Artem Babenko; Dan Alistarh	arXiv	http://arxiv.org/abs/2401.06118v4	reasoning; definition_theory	all:"compression" AND all:"emergence" AND all:"language models"
arxiv	2401.05302v2	2024	Theory of Mind abilities of Large Language Models in Human-Robot Interaction : An Illusion?	Mudit Verma; Siddhant Bhambri; Subbarao Kambhampati	arXiv	http://arxiv.org/abs/2401.05302v2	benchmark_sudden; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2401.06805v2	2024	Exploring the Reasoning Abilities of Multimodal Large Language Models (MLLMs): A Comprehensive Survey on Emerging Trends in Multimodal Reasoning	Yiqi Wang; Wentao Chen; Xiaotian Han; Xudong Lin; Haiteng Zhao; Yongfei Liu; Bohan Zhai; Jianbo Yuan; Quanzeng You; Hongxia Yang	arXiv	http://arxiv.org/abs/2401.06805v2	benchmark_sudden; reasoning	all:"reasoning" AND all:"emergence" AND all:"language model"
arxiv	2401.04658v2	2024	Lightning Attention-2: A Free Lunch for Handling Unlimited Sequence Lengths in Large Language Models	Zhen Qin; Weigao Sun; Dong Li; Xuyang Shen; Weixuan Sun; Yiran Zhong	arXiv	http://arxiv.org/abs/2401.04658v2	mechanism; reasoning	all:"attention" AND all:"emergence" AND all:"language model"
arxiv	2401.04319v3	2024	Know Your Needs Better: Towards Structured Understanding of Marketer Demands with Analogical Reasoning Augmented LLMs	Junjie Wang; Dan Yang; Binbin Hu; Yue Shen; Wen Zhang; Jinjie Gu	arXiv	http://arxiv.org/abs/2401.04319v3	reasoning	all:"analogical reasoning" AND all:"large language models"
arxiv	2401.02509v2	2024	Memory, Consciousness and Large Language Model	Jitang Li; Jinzheng Li	arXiv	http://arxiv.org/abs/2401.02509v2	benchmark_sudden; definition_theory	all:"emergent abilities" AND all:"language models" || all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2312.17432v8	2023	Video Understanding with Large Language Models: A Survey	Yolo Y. Tang; Jing Bi; Siting Xu; Luchuan Song; Susan Liang; Teng Wang; Daoan Zhang; Jie An; Jingyang Lin; Rongyi Zhu; Ali Vosoughi; Chao Huang; Zeliang Zhang; Pinxin Liu; Mingqian Feng; Feng Zheng; Jianguo Zhang; Ping Luo; Jiebo Luo; Chenliang Xu	arXiv	http://arxiv.org/abs/2312.17432v8	benchmark_sudden; reasoning; definition_theory	all:"emergent capabilities" AND all:"language models"
arxiv	2312.17055v3	2023	Beyond Output Matching: Bidirectional Alignment for Enhanced In-Context Learning	Chengwei Qin; Wenhan Xia; Fangkai Jiao; Chen Chen; Yuchen Hu; Bosheng Ding; Ruirui Chen; Shafiq Joty	arXiv	http://arxiv.org/abs/2312.17055v3	benchmark_sudden; reasoning; icl; phase_scaling; safety_alignment; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2312.15918v2	2023	Supervised Knowledge Makes Large Language Models Better In-context Learners	Linyi Yang; Shuibai Zhang; Zhuohao Yu; Guangsheng Bao; Yidong Wang; Jindong Wang; Ruochen Xu; Wei Ye; Xing Xie; Weizhu Chen; Yue Zhang	arXiv	http://arxiv.org/abs/2312.15918v2	icl; phase_scaling	all:"emergent in-context learning"
arxiv	2312.11970v1	2023	Large Language Models Empowered Agent-based Modeling and Simulation: A Survey and Perspectives	Chen Gao; Xiaochong Lan; Nian Li; Yuan Yuan; Jingtao Ding; Zhilun Zhou; Fengli Xu; Yong Li	arXiv	http://arxiv.org/abs/2312.11970v1	safety_alignment; definition_theory	all:"emergent behavior" AND all:"large language models"
