corpus	work_id	title	verdict	text_policy	characters	semantic_tokens_before_truncation	semantic_chunked	semantic_truncated	analysis_text
audited	w_b19041cd869bacfa	Post-Grokking Collapse at the Representation-Readout Interface in Muon-Trained Transformers	INCLUDE	explicit-claims-results	1110	229	0	0	Title: Post-Grokking Collapse at the Representation-Readout Interface in Muon-Trained Transformers. Claim: The isolated task-aligned Fourier family remains sufficient during masking failure. Supporting result: Fourier filtering retains perfect accuracy in the reduced family at 43 checkpoints; removing the adversarial remainder or rescaling the family restores up to 99.9%. Claim: Across five seeds the selected AdamW reference falls below threshold on four, reaching 27.59%. Supporting result: Freezing either side prevents the failure, and holding the AdamW-managed input and output coordinates fixed after the circuit forms prevents it in five runs across451,400 post-grokking steps and on all five paired seeds of the main condition, where the unfrozen arm records137to 321sub-threshold evaluations and the frozen arm records none on every one. Claim: Representation-readout dynamics cause post-grokking failure over training. Supporting result: Checkpoint and bit-identical freeze experiments across configurations and five seeds causally connect optimizer-driven interface motion to lost generalization.
audited	w_e3daf00bfe8e1caf	Predicting Emergent Abilities with Infinite Resolution Evaluation	EXCLUDE	explicit-claims-results	1192	284	0	0	Title: Predicting Emergent Abilities with Infinite Resolution Evaluation. Claim: Task performances typically show minor gains on small models until they improve dramatically once models exceed a size threshold, exemplifying the ``emergent abilities''. Supporting result: The internal figure illustrates the end-step reducible loss relative to model size, represented in logarithmic scale. Claim: The scientific scale-up of large language models (LLMs) necessitates a comprehensive understanding of their scaling properties. Supporting result: Published as a conference paper at ICLR 2024 PREDICTING EMERGENT ABILITIES WITH INFINITE RESOLUTION EVALUATION Shengding Hu1, Xin Liu2, Xu Han1,3∗, Xinrong Zhang1, Chaoqun He1, Weilin Zhao1, Yankai Lin4, Ning Ding1, Zebin Ou5, Guoyang Zeng6, Zhiyuan Liu1∗, Maosong Sun1∗ 1Department of Computer Science and Technology, Tsinghua University 2Beijing Language and Culture University. 3Shanghai Artificial Intelligence Laboratory 4Renmin University of China. 5Zhihu Inc. 6Modelbest Inc. hsd23@mails.tsinghua.edu.cn ABSTRACT The scientific scale-up of large language models (LLMs) necessitates a compre- hensive understanding of their scaling properties.
audited	w_85b812c5c78e647c	Predicting the Emergence of Induction Heads in Language Model Pretraining	INCLUDE	explicit-claims-results	565	104	0	0	Title: Predicting the Emergence of Induction Heads in Language Model Pretraining. Claim: Induction-head metrics and associative recall change abruptly together. Supporting result: Controlled repetition-frequency and reliability sweeps produce a stable formation boundary across natural and synthetic environments, with matched behavioral transition. Claim: Batch size and context size predict when induction heads form. Supporting result: Natural, semi-natural, and synthetic sweeps link data exposure and internal head formation to associative-recall/ICL behavior.
audited	w_d27b97e00fa37f8b	Prediction horizon shapes representations in predictive learning	INCLUDE	explicit-claims-results	1549	291	0	0	Title: Prediction horizon shapes representations in predictive learning. Claim: Long-horizon prediction learns a low-dimensional state representation that preserves predictive structure. Supporting result: Participation ratio, effective-rank, rank-truncation, and held-out-pair tests show selective concentration into state/action directions sufficient for prediction and associated with better OOD accuracy. Claim: In this work, we identify the prediction horizon as a critical, but often implicit, component of predictive learning objectives. Supporting result: Prediction horizon shapes representations in predictive learning Aviv Ratzon & Omri Barak Technion – Israel Institute of Technology aviv.ratzon@hotmail.com Abstract Predictive learning has emerged as a central paradigm for training models across diverse data domains and is increasingly viewed as a foundation for modern artifi- cial intelligence. Claim: Predictive learning spontaneously recovers the environment's latent manifold. Supporting result: One-hot observations remove prior neighborhood geometry and no manifold regularizer is used; formal OLS/implicit-bias analysis, nonlinear controls, rank truncation, and held-out behavior connect the learned geometry to prediction. Claim: Prediction horizon and depth control recovery of latent task geometry. Supporting result: Horizon, environment size, depth, architecture, and dataset series reorganize hidden states from unstructured solutions to latent manifolds while improving compositional and out-of-distribution prediction.
audited	w_0c85822618800428	Predictive learning as a network mechanism for extracting low-dimensional latent space representations	INCLUDE	explicit-claims-results	927	161	0	0	Title: Predictive learning as a network mechanism for extracting low-dimensional latent space representations. Claim: Predictive learning extracts a low-dimensional manifold from high-dimensional observations. Supporting result: The representation selectively retains latent position/action variables while discarding sensor color; prediction and 12 non-predictive/noise controls establish functional value. Claim: The learned representation inherits the latent environment's group geometry. Supporting result: Without latent-coordinate supervision, recurrent dynamics form a formally characterized group representation used to transform actions into future predictions. Claim: Latent-space signal transfers into leading representation modes during learning. Supporting result: Training trajectories link predictive error to a qualitative manifold reorganization in progressively harder tasks, including 50-network comparisons.
audited	w_cf357442f5aa7893	Predictive pursuit emerges in high-dimensional recurrent neural networks	INCLUDE	explicit-claims-results	1227	218	0	0	Title: Predictive pursuit emerges in high-dimensional recurrent neural networks. Claim: Ablating these units significantly reduced model performance, establishing a causal role of this functional response type in efficient pursuit. Supporting result: In investigating the computations that underlie the model’s ability to21 perform predictive pursuit, we found units sensitive to the position of the target relative to the artificial22 agent, a representation analogous to egocentric target neurons observed in animals performing pursuit23 tasks. Claim: Pursuit training produces egocentric target coordinates despite receiving no egocentric target input. Supporting result: The learned coordinate-like tuning is formally quantified, distinguishes current from prospective states, and target-unit versus random-unit ablations selectively impair pursuit, establishing use by the recurrent controller. Claim: Reservoir rank controls the appearance of allocentric prospective pursuit representations. Supporting result: Rank sweeps from ten to one thousand connect high-dimensional recurrent organization to predictive target trajectories and pursuit performance across thirty networks, with objective, readout, and unit controls.
audited	w_e1dd76d318faa330	Predictive sequence learning in the hippocampal formation	INCLUDE	explicit-claims-results	1327	233	0	0	Title: Predictive sequence learning in the hippocampal formation. Claim: Temporal prediction compresses redundant sensory inputs into localized sequential representations. Supporting result: Across ten localization networks, predictive hidden states carry more position information than high-dimensional inputs and current-loss controls; for MNIST sequences they retain class/sequence structure while generating the next images and completing withheld suffixes, which non-predictive controls do not. Claim: Sequence training produces a sparse Toeplitz recurrent organization with line-attractor dynamics. Supporting result: Without a prescribed recurrent connectivity pattern, training yields a formally characterized near-Toeplitz/Mexican-hat organization; the recurrent state itself generates ordered replay from noise and completes partial sequences, linking the learned manifold to model behavior. Claim: Error-coded CA1 responses appear rapidly while the CA3 internal representation develops over repeated experience. Supporting result: Training exposure after an environment switch moves the model from immediate CA1 prediction-error coding to a learned CA3 sequence representation; the resulting recurrent organization generates replay and pattern completion, with familiar/noisy-environment and non-predictive controls.
audited	w_8dc658fd6956f31c	Predictive Statistics Shape Emergent World Representations of Grid Walkers	EXCLUDE	explicit-claims-results	1794	328	0	0	Title: Predictive Statistics Shape Emergent World Representations of Grid Walkers. Claim: In order to understand this link more precisely, we use a minimal stochastic process as a controlled setting: constrained random walks on a two-dimensional… Supporting result: sufficient statistics of the latent generating distribution needed for prediction. Claim: The probabilistic nature of these models suggests a deep connection between the structure of the world and the geometry of probability distributions. Supporting result: Although demonstrated in a toy system, the results suggest that the geometry of the predictive distribution is a useful lens on how neural networks internalize the structure of their data. 1 Introduction Modern sequence models develop internal representations whose geometric organization often mirrors structure of the world they are trained on [ 1–9]. Claim: Next-token predictors often appear to develop internal representations of the latent world and its rules. Supporting result: That similarly sized RNNs solve the task without adopting these coordinates makes the representation architecture-dependent—a Rashomon effect, in which equally predictive models organize information differently [24–27]: the objective fixes the optimal next-step distribution but not the representation that computes it, and self-attention simply selects a basis in which the world-state update is cheap. 5 Limitations and future challenges Our toy system is deliberately simple, which makes the analytical examination above possible but is also the main limitation: scaling to settings where the predictive structure has no closed form will require a method to decompose complex distributions into tractable parts (see the analysis of [12] for an example where this can be possible).
audited	w_92e74bd4c6d552b0	Pretraining task diversity and the emergence of non-Bayesian in-context learning for regression	EXCLUDE	explicit-claims-results	1561	336	0	0	Title: Pretraining task diversity and the emergence of non-Bayesian in-context learning for regression. Claim: We empirically demonstrate a $\textit{task diversity threshold}$ for the emergence of ICL. Supporting result: This study also explores the effect of regularization, model capacity and task structure and underscores, in a concrete example, the critical role of task diversity, alongside data and model scale, in the emergence of ICL. 1 Introduction Pretrained transformers (PTs) can learn new tasks from just a few examples provided in the prompt without taking any gradient steps on those examples [ 1]. Claim: Thus, when pretrained on data with task diversity greater than the threshold, transformers $\textit{can}$ optimally solve fundamentally new tasks in-context. Supporting result: To evaluate its ability to learn new tasks, the PT is tested on the ideal task distribution, TTrue, which is a Gaussian distribution over all latent regression vectors. Claim: This study also explores the effect of regularization, model capacity and task structure and underscores, in a concrete example, the critical role of task… Supporting result: Both methods of increasing dataset size—increasing batch size in Fig. 2 and increasing training steps in this figure—reveal a transition in the behavior of the PT: beyond the task diversity threshold, ICL on new tasks emerges. model with the GPT2 architecture [15] with 8 layers, 128-dimensional embeddings, and 2 attention heads or a small model with 4 layers, 64-dimensional embeddings, and 2 attention heads.
audited	w_ee8ec07c31be9d3c	Progress Measures for Grokking on Real-world Tasks	EXCLUDE	explicit-claims-results+abstract-fallback	1083	217	0	0	Title: Progress Measures for Grokking on Real-world Tasks. Abstract fallback: Grokking, a phenomenon where machine learning models generalize long after overfitting, has been primarily observed and studied in algorithmic tasks. This paper explores grokking in real-world datasets using deep neural networks for classification under the cross-entropy loss. We challenge the prevalent hypothesis that the $L_2$ norm of weights is the primary cause of grokking by demonstrating that grokking can occur outside the expected range of weight norms. To better understand grokking, we introduce three new progress measures: activation sparsity, absolute weight entropy, and approximate local circuit complexity. These measures are conceptually related to generalization and demonstrate a stronger correlation with grokking in real-world datasets compared to weight norms. Our findings suggest that while weight norms might usually correlate with grokking and our progress measures, they are not causative, and our proposed measures provide a better understanding of the dynamics of grokking.
audited	w_f3172e652cebe4b6	Progress Measures for Grokking via Mechanistic Interpretability	INCLUDE	explicit-claims-results	1956	361	0	0	Title: Progress Measures for Grokking via Mechanistic Interpretability. Claim: The generalizing computation compresses modular addition into a small set of Fourier directions and a sparse circuit. Supporting result: Five key frequencies explain 95% of logit variance; ten sine/cosine directions support low loss; ablating a key frequency destroys performance while ablating the other roughly 95% of frequencies does not and can improve loss. Claim: Grokking is a transition between memorizing and generalizing organizational regimes linked to a rapid behavioral change. Supporting result: At a distinct training interval, test loss drops while Fourier-component sparsity rises sharply during cleanup; the corresponding trajectories are reproduced for four additional random seeds and checked under architecture, modulus, and regularization variations. Claim: The Fourier mechanism generalizes across modular-arithmetic variants and other algorithmic tasks. Supporting result: The primary test split contains unseen input pairs from the same modular-addition task; other primes, architectures, and algorithmic tasks are separately trained experiments. Claim: The transformer learns a Fourier/trigonometric coordinate system for modular addition that was not prescribed by the architecture. Supporting result: Weights and activations implement addition as rotations in learned frequency coordinates; the structure is mathematically reconstructed and causally tested by Fourier-space ablations, and generalizing runs learn variants of the same algorithm. Claim: Training progression produces a qualitative reorganization from memorization to a sparse Fourier circuit and then cleanup, enabling generalization. Supporting result: Training epoch is logged against restricted/excluded loss, Fourier sparsity, and behavior; the circuit-formation and cleanup phases reorganize the learned computation and precede or accompany test generalization across five seeds.
audited	w_256904d2b1ec4eea	Provable In-Context Learning of Nonlinear Regression with Transformers	EXCLUDE	explicit-claims-results	1394	281	0	0	Title: Provable In-Context Learning of Nonlinear Regression with Transformers. Claim: Leveraging these insights, for two distinct regimes depending on whether $L$ is below or above a threshold, we derive different time bounds to guarantee… Supporting result: (ii) Our results also hold for general feature embeddings without the restrictive orthonormality assumptions in prior work [19, 20, 25, 24]. • Phase Transition of Training Dynamics between Flat and Sharp Curvature Regimes:We discover a phase transition intraining dynamicsgoverned by the Lipschitz constantL. Claim: A defining feature of transformers is their ability to perform previously unseen tasks using task specific prompts without updating parameters, a phenomenon known as… Supporting result: A defining feature is in-context learning (ICL)—the ability to perform unseen tasks from prompts without updating model parameters. Claim: A defining feature of transformers is their ability to perform previously unseen tasks using task specific prompts without updating parameters, a phenomenon known as… Supporting result: (ii) Our results also hold for general feature embeddings without the restrictive orthonormality assumptions in prior work [19, 20, 25, 24]. • Phase Transition of Training Dynamics between Flat and Sharp Curvature Regimes:We discover a phase transition intraining dynamicsgoverned by the Lipschitz constantL.
audited	w_248da8719a3b92f1	Quantum-data-driven dynamical transition in quantum learning	INCLUDE	explicit-claims-results	740	143	0	0	Title: Quantum-data-driven dynamical transition in quantum learning. Claim: Crossing a target-state boundary produces a dynamical bifurcation in the learned QNTK. Supporting result: Fixed-point stability and topological charge identify the internal transition and predict the convergence-class change; perturbation analyses, numerical tests, and twelve device rounds reproduce the paired kernel/error dynamics. Claim: Quantum target constraints control a qualitative change in learned kernel and error dynamics. Supporting result: Target-value, data-count, and depth conditions separate fixed-point classes of the learned QNTK and pair them with exponential or polynomial training convergence in theory, simulation, and quantum-device runs.
audited	w_3f93613f81a9c243	Quiet Feature Learning in Algorithmic Tasks	EXCLUDE	explicit-claims-results	1257	277	0	0	Title: Quiet Feature Learning in Algorithmic Tasks. Claim: We train Transformer-based language models on ten foundational algorithmic tasks and observe pronounced phase transitions in their loss curves that deviate from established power-law… Supporting result: Phase transitions occur for scaling laws estimated across many training runs and within individual training runs. 2.Quiet featuresprecede phase transitions: Models learn meaningful internal representations during the slow phase, but these features do not yet yield noticeable gains in the output loss (we call thesequiet features). Claim: We train Transformer-based language models on ten foundational algorithmic tasks and observe pronounced phase transitions in their loss curves that deviate from established power-law… Supporting result: Quiet Feature Learning in Algorithmic Tasks Prudhviraj Naidu, Zixian Wang, Leon Bergen*, Ramamohan Paturi* Department of Computer Science UC San Diego San Diego, CA 92093, USA prnaidu@ucsd.edu, ziw081@ucsd.edu, lbergen@ucsd.edu, rpaturi@ucsd.edu Abstract We train Transformer-based language models on ten foun- dational algorithmic tasks and observe pronouncedphase transitionsin their loss curves that deviate from established power-law scaling trends.
audited	w_34505df745b929e9	Random noise promotes slow heterogeneous synaptic dynamics important for robust working memory computation	INCLUDE	explicit-claims-results	1437	276	0	0	Title: Random noise promotes slow heterogeneous synaptic dynamics important for robust working memory computation. Claim: Importantly, this robust working memory performance induced by random noise during training is attributed to an increase in synaptic decay time constants of inhibitory… Supporting result: Relatedly, recent ﬁndings (28) provide critical insights into the mechanisms underlying the emergence of long behavioral timescales during temporal tasks involving complex sensory signals and high cognitive demands. Claim: Noise training creates a cell-type-specific slow inhibitory eigenmode organization used to maintain stimulus information. Supporting result: Although per-unit time constants are learnable parameters, preferential inhibitory specialization is not imposed. Spectral stability, stimulus-selective activity, fixed-excitatory-time-constant, and task controls connect the learned dominant modes to persistent working-memory behavior. Claim: Training-noise level controls a qualitative specialization of inhibitory dynamics tied to working-memory robustness. Supporting result: Six noise-channel levels across fifty random initializations shift learned inhibitory decay constants and dominant eigenmodes toward slower near-boundary dynamics while changing training success, long-delay accuracy, and perturbation resilience; no-noise, fixed-parameter, cell-ratio, and non-memory-task controls delimit the effect.
audited	w_3f4213b6cde6e5f0	Reasoning Circuits in Language Models: A Mechanistic Interpretation of Syllogistic Inference	EXCLUDE	explicit-claims-results	1298	277	0	0	Title: Reasoning Circuits in Language Models: A Mechanistic Interpretation of Syllogistic Inference. Claim: Through two distinct intervention methods, we uncover a sufficient and necessary circuit involving middle-term suppression that elucidates how LMs transfer information to derive valid… Supporting result: Overall, our findings suggest that LMs learn transferable content- independent reasoning mechanisms, but that, at the same time, such mechanisms do not involve generalizable and abstract logical primitives, being susceptible to contamination by the same world knowledge acquired during pre-training. 1 Introduction Language models (LMs) have led to remarkable results across various natural language processing tasks (Radford et al., 2018, 2019; Brown et al., 2020; OpenAI, 2024; Jason et al., 2022; Bubeck et al., 2023). Claim: Recent studies on reasoning in language models (LMs) have sparked a debate on whether they can learn systematic inferential principles or merely exploit superficial… Supporting result: J Generalizability Across Model Sizes Our approach is guided by the universality hypoth- esis, which suggests that similar representational patterns and circuits emerge across models trained on the same dataset (Olah et al., 2020; Kornblith et al., 2019; Li et al., 2015).
audited	w_4c59d2e23a4fc16d	Recurrent Information Optimization with Local, Metaplastic Synaptic Dynamics	EXCLUDE	explicit-claims-results	243	48	0	0	Title: Recurrent Information Optimization with Local, Metaplastic Synaptic Dynamics. Claim: Finally, we show the consistency of the resultant learned networks with notions of criticality, including balanced ratios of excitation and inhibition.
audited	w_ca22559e045ae009	Recurrent neural network models for working memory of continuous variables: activity manifolds, connectivity patterns, and dynamic codes	EXCLUDE	explicit-claims-results	1248	231	0	0	Title: Recurrent neural network models for working memory of continuous variables: activity manifolds, connectivity patterns, and dynamic codes. Claim: A Clifford torus treats the two orientations equally and keeps them in orthogonal subspaces, as demanded by the task, whereas a standard torus does… Supporting result: Low-dimensional manifolds of recurrent-unit activities To understand how neural circuits may represent multiple items of continuous values, we trained RNNs to remember two successively presented input orientations and decoded them later (Figure 1). Claim: Recurrent neural network models for working memory of continuous variables: activity manifolds, connectivity patterns, and dynamic codes. Supporting result: Recurrent neural network models for working memory of continuous variables: activity manifolds, connectivity patterns, and dynamic codes Christopher J. Claim: We investigate how this structure is represented in neural circuits by training recurrent networks to report two previously shown stimulus orientations. Supporting result: Next, standard and Cliﬀord tori make diﬀerent predictions about the geometry (orthog- onality and parallelism) of the subspaces formed by ﬁxing one orientation while varying the other.
audited	w_71088ab66e735f6d	Recurrent Neural Networks Learn to Store and Generate Sequences using Non-Linear Representations	INCLUDE	explicit-claims-results	1461	333	0	0	Title: Recurrent Neural Networks Learn to Store and Generate Sequences using Non-Linear Representations. Claim: These representations have layered features that are impossible to locate in distinct linear subspaces. Supporting result: Intervention-based Methods Recent years have seen an outpouring of new methods in which inter- ventions are performed on linear representations, e.g., entire vectors (Vig et al., 2020; Geiger et al., 2020; Finlayson et al., 2021; Wang et al., 2023), individual dimensions of weights (Csordás et al., 2021) and hidden vectors (Giulianelli et al., 2018; De Cao et al., 2020; Davies et al., 2023), linear subspaces (Ravfogel et al., 2020; Geiger et al., 2024b; Belrose et al., 2023), or linear features from a sparse dictionary (Marks et al., 2024; Makelov et al., 2024). Claim: Narrow recurrent networks learn an onion-like scaled-token coordinate system for sequence memory. Supporting result: The nonlinear code is not prescribed, is mathematically characterized across token positions, and interventions that preserve its structure recover about ninety percent of autoregressive decoding while destructive controls impair behavior. Claim: Network width changes the sequence representation from nonlinear onion storage to a linear code. Supporting result: Widths from 48 to 1024 and training trajectories connect the internal-code switch to sequence reconstruction, with five-run replications and representation interventions.
audited	w_67833e8bc8bb92f5	Redundant representations help generalization in wide neural networks * , †	INCLUDE	explicit-claims-results	1328	251	0	0	Title: Redundant representations help generalization in wide neural networks * , †. Claim: A small random chunk of the learned final representation faithfully preserves the task information in the full layer. Supporting result: Without retraining, sufficiently large neuron subsets retain near-zero training error and the full network's test scaling, linearly reconstruct nearly all full-layer variance, and leave only weakly correlated residuals, directly demonstrating a smaller functional representation. Claim: Representation redundancy appears only beyond a critical interpolation-linked width. Supporting result: The internal redundancy onset is paired with the zero-training-error boundary and a change to inverse-square-root generalization scaling; repeated random chunks, multiple architectures and datasets, plus regularization and training-duration controls reproduce and move the boundary. Claim: Increasing width beyond interpolation reorganizes the final representation into redundant task-feature copies. Supporting result: Width series across fully connected, DenseNet, Wide-ResNet, and ResNet models link the onset and increasing number of redundant chunks to zero training error and continued test-error improvement; architecture, early-stopping, and weight-decay controls remove the organization as predicted.
audited	w_f1b4b88248a84fdc	Reinforcement Learning for Reasoning in Large Language Models with One Training Example	EXCLUDE	explicit-claims-results	519	103	0	0	Title: Reinforcement Learning for Reasoning in Large Language Models with One Training Example. Claim: We also show the critical role of promoting exploration (e.g., by incorporating entropy loss with an appropriate coefficient) in 1-shot RLVR training. Supporting result: We also show the critical role of promoting exploration (e.g., by incorporating entropy loss with an appropriate coefficient) in 1-shot RLVR training. Claim: Reinforcement Learning for Reasoning in Large Language Models with One Training Example.
audited	w_6a9409d4892f5b2e	Relational Schemata in BERT Are Inducible, Not Emergent: A Study of Performance vs. Competence in Language Models	EXCLUDE	explicit-claims-results	533	98	0	0	Title: Relational Schemata in BERT Are Inducible, Not Emergent: A Study of Performance vs. Competence in Language Models. Claim: These findings demonstrate that behavioral performance does not necessarily imply structured conceptual understanding, though models can acquire inductive biases for grounded relational abstraction through… Supporting result: From early developmental stages, humans categorize concepts and experiences not only by individual features, but also by how these concepts relate to one another (Gentner, 1983).
audited	w_a11738764f341243	Representations in the hippocampal-entorhinal system emerge from learning sensory predictions	EXCLUDE	explicit-claims-results	449	94	0	0	Title: Representations in the hippocampal-entorhinal system emerge from learning sensory predictions. Claim: Here, we introduce a neurobiologically-inspired and robust computational model in which diverse cell types emerge from a single learning objective with minimal hand-engineered assumptions. Supporting result: Representations in the hippocampal-entorhinal system emerge from learning sensory predictions Diego Gomez1∗, Michael Bowling1,3†, J.
audited	w_a03de8e37b580793	Rethinking the Harmonic Loss via Non-Euclidean Distance Layers	EXCLUDE	explicit-claims-results	1348	262	0	0	Title: Rethinking the Harmonic Loss via Non-Euclidean Distance Layers. Claim: The harmonic loss is a distance-based alternative grounded in Euclidean geometry that improves interpretability and mitigates phenomena such as grokking, or delayed generalization on… Supporting result: We also offer preliminary theoretical insights into how different distance metrics influence the geometry of the learned model (e.g., relatingL1 losses to median-based class centers vs.L2 to mean-based centers), which could inform the selection of an optimal loss for a given objective. 2 Harmonic loss Harmonic loss replaces the conventional inner-product logits and softmax normalization with a distance-based formulation: model predictions are derived from the distances between the sample’s representation andclass prototypevectors (the learned weight vectors for each class). Claim: Cross-entropy loss has long been the standard choice for training deep neural networks, yet it suffers from interpretability limitations, unbounded weight growth, and inefficiencies… Supporting result: The harmonic loss replaces the conventional inner-product logits and softmax normalization with a distance-based formulation: model predictions are derived from the distances between the sample’s representation andclass prototypevectors (learned weight vectors for each class).
audited	w_a9cb982ac7d47107	Revealing Algorithmic Deductive Circuits for Logical Reasoning	EXCLUDE	explicit-claims-results	1373	276	0	0	Title: Revealing Algorithmic Deductive Circuits for Logical Reasoning. Claim: This work aims to localize the attention heads responsible for individual reasoning steps and characterize the types of information transferred among them. Supporting result: Circuit Specialization.The results show that for each circuit, each type of reasoning head typi- cally transfers information corresponding to its role. Claim: Recent studies have shown that Large Language Models (LLMs) can achieve strong reasoning performance by incorporating functional symbolic representations that abstractly describe graph traversal… Supporting result: In addition, our findings indicate that LLMs retrieve factual and rule-based information for individual sub- reasoning tasks through specialized attention heads (approximately 3% total heads), whereas higher layers predominantly facilitate informa- tion integration and the emergence of global reasoning strategies (e.g., graph traversal algo- rithms) that coordinate multiple intermediate reasoning steps to solve the overall task. 1 Introduction Large Language Models (LLMs) and Chain-of- Thought techniques (CoT) continue to demonstrate impressive performance across a wide range of Natural Language Processing (NLP) tasks (Singh et al., 2025; Adcock et al., 2026; Dubey et al., 2024; Yang et al., 2025a; Brown et al., 2020; Wei et al., 2022).
audited	w_c6f5b81db8e0569b	Scan and Snap: Understanding Training Dynamics and Token Composition in 1-layer Transformer	EXCLUDE	explicit-claims-results	673	135	0	0	Title: Scan and Snap: Understanding Training Dynamics and Token Composition in 1-layer Transformer. Claim: Interestingly, this procedure does not lead to winner-takes-all, but decelerates due to a \emph{phase transition} that is controllable by the learning rates of the… Supporting result: In particular, with a simple predictive loss, how the representation emerges from the gradient training dynamics remains a mystery. Claim: Scan and Snap: Understanding Training Dynamics and Token Composition in 1-layer Transformer. Supporting result: In particular, with a simple predictive loss, how the representation emerges from the gradient training dynamics remains a mystery.
audited	w_83e64ad84caa32d8	Schema-learning and rebinding as mechanisms of in-context learning and emergence	EXCLUDE	explicit-claims-results+abstract-fallback	1463	316	0	0	Title: Schema-learning and rebinding as mechanisms of in-context learning and emergence. Abstract fallback: In-context learning (ICL) is one of the most powerful and most unexpected capabilities to emerge in recent transformer-based large language models (LLMs). Yet the mechanisms that underlie it are poorly understood. In this paper, we demonstrate that comparable ICL capabilities can be acquired by an alternative sequence prediction learning method using clone-structured causal graphs (CSCGs). Moreover, a key property of CSCGs is that, unlike transformer-based LLMs, they are {\em interpretable}, which considerably simplifies the task of explaining how ICL works. Specifically, we show that it uses a combination of (a) learning template (schema) circuits for pattern completion, (b) retrieving relevant templates in a context-sensitive manner, and (c) rebinding of novel tokens to appropriate slots in the templates. We go on to marshall evidence for the hypothesis that similar mechanisms underlie ICL in LLMs. For example, we find that, with CSCGs as with LLMs, different capabilities emerge at different levels of overparameterization, suggesting that overparameterization helps in learning more complex template (schema) circuits. By showing how ICL can be achieved with small models and datasets, we open up a path to novel architectures, and take a vital step towards a more general understanding of the mechanics behind this important capability.
audited	w_82bddad1cc78d3a0	Self-Supervised Learning of Representations for Space Generates Multi-Modular Grid Cells	EXCLUDE	explicit-claims-results	929	201	0	0	Title: Self-Supervised Learning of Representations for Space Generates Multi-Modular Grid Cells. Claim: To solve the spatial problems of mapping, localization and navigation, the mammalian lineage has developed striking spatial representations. Supporting result: Self-Supervised Learning of Representations for Space Generates Multi-Modular Grid Cells Rylan Schaeffer∗ Computer Science Stanford University rschaef@cs.stanford.edu Mikail Khona∗ Physics MIT mikail@mit.edu Tzuhsuan Ma Janelia Research Campus Howard Hughes Medical Institute mat@janelia.hhmi.org Cristóbal Eyzaguirre Computer Science Stanford University ceyzaguirre@stanford.edu Sanmi Koyejo Computer Science Stanford University sanmi@cs.stanford.edu Ila Rani Fiete Brain and Cognitive Sciences MIT fiete@mit.edu Abstract To solve the spatial problems of mapping, localization and navigation, the mam- malian lineage has developed striking spatial representations.
audited	w_89fd2479381ba2a1	Semantic representations emerge in biologically inspired ensembles of cross-supervising neural networks	EXCLUDE	explicit-claims-results	1460	302	0	0	Title: Semantic representations emerge in biologically inspired ensembles of cross-supervising neural networks. Claim: We further show that performance is optimal for small receptive fields, and that sparse connectivity between networks is nearly as accurate as all-to-all interactions,… Supporting result: Predictive learning as a network mechanism for extracting low-dimensional latent space representations.bioRxiv, 2020. doi: 10.1101/471987. Claim: We suggest that interactions between parallel subnetworks in the brain may underlie such learning: we present a model of representation learning by ensembles of… Supporting result: Predictive learning as a network mechanism for extracting low-dimensional latent space representations.bioRxiv, 2020. doi: 10.1101/471987. Claim: Analogously, unsupervised training of artificial neural networks yields internal representations that allow for accurate stimulus classification or decoding, but typically rely on biologically-implausible implementations. Supporting result: Semantic representations emerge in biologically inspired ensembles of cross-supervising neural networks Roy Urbach Department of Brain Sciences Weizmann Institute of Science Rehovot, Israel roy.urbach@gmail.com Elad Schneidman Department of Brain Sciences Weizmann Institute of Science Rehovot, Israel elad.schneidman@weizmann.ac.il Abstract Brains learn to represent information from a large set of stimuli, typically by weak supervision.
audited	w_de78b34865a33cc1	Sequential predictive learning is a unifying theory for hippocampal representation and replay	INCLUDE	explicit-claims-results	876	163	0	0	Title: Sequential predictive learning is a unifying theory for hippocampal representation and replay. Claim: Sequential prediction learns a continuous attractor reflecting environmental geometry. Supporting result: From spatially ambiguous egocentric images and without assigned place coordinates, the recurrent system learns a formally measured attractive manifold that generates coherent sensory-associated replay, recent-location recall, and head-direction-guided novel trajectories. Claim: At least two predicted timesteps are required for an attractive cognitive map and replay. Supporting result: Prediction-horizon sweeps from zero to six steps pair the onset of a continuous attractor with coherent, plausible offline trajectories; nine-seed, hyperparameter, action-code, architecture, geometry, ambiguity, and continuous-environment controls reproduce the transition.
audited	w_7a781449242321ca	Single-unit activations confer inductive biases for emergent circuit solutions to cognitive tasks	EXCLUDE	explicit-claims-results	650	132	0	0	Title: Single-unit activations confer inductive biases for emergent circuit solutions to cognitive tasks. Claim: Using a model distillation approach, we find that differences in neural representations and dynamics reflect qualitatively distinct circuit solutions to cognitive tasks emerging in… Claim: Contrary to this view, we show that single-unit activation functions confer inductive biases that influence the geometry of neural population trajectories, single-unit selectivity, and… Claim: Trained recurrent neural networks (RNNs) have become the leading framework for modeling neural dynamics in the brain, owing to their capacity to mimic how…
